"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"Sweden (SE)","14.07.2015 04:00 - 14.07.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7111","n/e","6253","224","n/e","n/e","n/e","n/e","363"
"Sweden (SE)","14.07.2015 05:00 - 14.07.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7375","n/e","6363","223","n/e","n/e","n/e","n/e","309"
"Sweden (SE)","14.07.2015 06:00 - 14.07.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8038","n/e","6432","211","n/e","n/e","n/e","n/e","252"
"Sweden (SE)","14.07.2015 07:00 - 14.07.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8620","n/e","6503","214","n/e","n/e","n/e","n/e","176"
"Sweden (SE)","14.07.2015 08:00 - 14.07.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8965","n/e","6504","214","n/e","n/e","n/e","n/e","132"
"Sweden (SE)","14.07.2015 09:00 - 14.07.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9133","n/e","6509","218","n/e","n/e","n/e","n/e","135"
"Sweden (SE)","14.07.2015 10:00 - 14.07.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9186","n/e","6510","227","n/e","n/e","n/e","n/e","152"
"Sweden (SE)","14.07.2015 11:00 - 14.07.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9140","n/e","6514","227","n/e","n/e","n/e","n/e","179"
"Sweden (SE)","14.07.2015 12:00 - 14.07.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9065","n/e","6507","228","n/e","n/e","n/e","n/e","222"
"Sweden (SE)","14.07.2015 13:00 - 14.07.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9086","n/e","6505","229","n/e","n/e","n/e","n/e","279"
"Sweden (SE)","14.07.2015 14:00 - 14.07.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8999","n/e","6497","229","n/e","n/e","n/e","n/e","326"
"Sweden (SE)","14.07.2015 15:00 - 14.07.2015 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8927","n/e","6491","231","n/e","n/e","n/e","n/e","330"
"Sweden (SE)","14.07.2015 16:00 - 14.07.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8968","n/e","6494","231","n/e","n/e","n/e","n/e","372"
"Sweden (SE)","14.07.2015 17:00 - 14.07.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8891","n/e","6493","234","n/e","n/e","n/e","n/e","377"
"Sweden (SE)","14.07.2015 18:00 - 14.07.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8828","n/e","6495","229","n/e","n/e","n/e","n/e","392"
"Sweden (SE)","14.07.2015 19:00 - 14.07.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8602","n/e","6497","232","n/e","n/e","n/e","n/e","397"
"Sweden (SE)","14.07.2015 20:00 - 14.07.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8416","n/e","6502","234","n/e","n/e","n/e","n/e","389"
"Sweden (SE)","14.07.2015 21:00 - 14.07.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8405","n/e","6506","236","n/e","n/e","n/e","n/e","536"
"Sweden (SE)","14.07.2015 22:00 - 14.07.2015 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8233","n/e","6509","235","n/e","n/e","n/e","n/e","750"
"Sweden (SE)","14.07.2015 23:00 - 15.07.2015 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8034","n/e","6468","237","n/e","n/e","n/e","n/e","920"
"Sweden (SE)","15.07.2015 00:00 - 15.07.2015 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7387","n/e","6274","239","n/e","n/e","n/e","n/e","960"
"Sweden (SE)","15.07.2015 01:00 - 15.07.2015 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7005","n/e","6274","239","n/e","n/e","n/e","n/e","1026"
"Sweden (SE)","15.07.2015 02:00 - 15.07.2015 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6869","n/e","6274","239","n/e","n/e","n/e","n/e","1029"
"Sweden (SE)","15.07.2015 03:00 - 15.07.2015 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6718","n/e","6275","239","n/e","n/e","n/e","n/e","1016"
"Sweden (SE)","15.07.2015 04:00 - 15.07.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6643","n/e","6279","239","n/e","n/e","n/e","n/e","1071"
"Sweden (SE)","15.07.2015 05:00 - 15.07.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6881","n/e","6276","239","n/e","n/e","n/e","n/e","1014"
"Sweden (SE)","15.07.2015 06:00 - 15.07.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7657","n/e","6274","241","n/e","n/e","n/e","n/e","784"
"Sweden (SE)","15.07.2015 07:00 - 15.07.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8343","n/e","6274","251","n/e","n/e","n/e","n/e","664"
"Sweden (SE)","15.07.2015 08:00 - 15.07.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8743","n/e","6272","252","n/e","n/e","n/e","n/e","609"
"Sweden (SE)","15.07.2015 09:00 - 15.07.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8924","n/e","6274","254","n/e","n/e","n/e","n/e","534"
"Sweden (SE)","15.07.2015 10:00 - 15.07.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8929","n/e","6274","255","n/e","n/e","n/e","n/e","521"
"Sweden (SE)","15.07.2015 11:00 - 15.07.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8950","n/e","6284","259","n/e","n/e","n/e","n/e","513"
"Sweden (SE)","15.07.2015 12:00 - 15.07.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8953","n/e","6271","259","n/e","n/e","n/e","n/e","565"
"Sweden (SE)","15.07.2015 13:00 - 15.07.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8974","n/e","6269","259","n/e","n/e","n/e","n/e","635"
"Sweden (SE)","15.07.2015 14:00 - 15.07.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9028","n/e","6264","259","n/e","n/e","n/e","n/e","690"
"Sweden (SE)","15.07.2015 15:00 - 15.07.2015 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8892","n/e","6264","258","n/e","n/e","n/e","n/e","820"
"Sweden (SE)","15.07.2015 16:00 - 15.07.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8667","n/e","6266","261","n/e","n/e","n/e","n/e","928"
"Sweden (SE)","15.07.2015 17:00 - 15.07.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8664","n/e","6266","259","n/e","n/e","n/e","n/e","881"
"Sweden (SE)","15.07.2015 18:00 - 15.07.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8683","n/e","6268","258","n/e","n/e","n/e","n/e","906"
"Sweden (SE)","15.07.2015 19:00 - 15.07.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8783","n/e","6267","263","n/e","n/e","n/e","n/e","920"
"Sweden (SE)","15.07.2015 20:00 - 15.07.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8648","n/e","6273","262","n/e","n/e","n/e","n/e","849"
"Sweden (SE)","15.07.2015 21:00 - 15.07.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8525","n/e","6275","262","n/e","n/e","n/e","n/e","922"
"Sweden (SE)","15.07.2015 22:00 - 15.07.2015 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8359","n/e","6273","262","n/e","n/e","n/e","n/e","1134"
"Sweden (SE)","15.07.2015 23:00 - 16.07.2015 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7882","n/e","6273","262","n/e","n/e","n/e","n/e","1273"
"Sweden (SE)","16.07.2015 00:00 - 16.07.2015 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7120","n/e","6279","259","n/e","n/e","n/e","n/e","1220"
"Sweden (SE)","16.07.2015 01:00 - 16.07.2015 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6791","n/e","6277","259","n/e","n/e","n/e","n/e","1162"
"Sweden (SE)","16.07.2015 02:00 - 16.07.2015 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6765","n/e","6278","259","n/e","n/e","n/e","n/e","1102"
"Sweden (SE)","16.07.2015 03:00 - 16.07.2015 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6710","n/e","6277","259","n/e","n/e","n/e","n/e","1094"
"Sweden (SE)","16.07.2015 04:00 - 16.07.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6730","n/e","6277","259","n/e","n/e","n/e","n/e","1038"
"Sweden (SE)","16.07.2015 05:00 - 16.07.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7009","n/e","6281","259","n/e","n/e","n/e","n/e","967"
"Sweden (SE)","16.07.2015 06:00 - 16.07.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7819","n/e","6278","259","n/e","n/e","n/e","n/e","814"
"Sweden (SE)","16.07.2015 07:00 - 16.07.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8564","n/e","6277","266","n/e","n/e","n/e","n/e","709"
"Sweden (SE)","16.07.2015 08:00 - 16.07.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8835","n/e","6279","267","n/e","n/e","n/e","n/e","669"
"Sweden (SE)","16.07.2015 09:00 - 16.07.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9041","n/e","6269","268","n/e","n/e","n/e","n/e","662"
"Sweden (SE)","16.07.2015 10:00 - 16.07.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9070","n/e","6270","269","n/e","n/e","n/e","n/e","755"
"Sweden (SE)","16.07.2015 11:00 - 16.07.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9061","n/e","6270","269","n/e","n/e","n/e","n/e","841"
"Sweden (SE)","16.07.2015 12:00 - 16.07.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9026","n/e","6269","269","n/e","n/e","n/e","n/e","963"
"Sweden (SE)","16.07.2015 13:00 - 16.07.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8979","n/e","6268","269","n/e","n/e","n/e","n/e","1104"
"Sweden (SE)","16.07.2015 14:00 - 16.07.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8973","n/e","6266","269","n/e","n/e","n/e","n/e","1295"
"Sweden (SE)","16.07.2015 15:00 - 16.07.2015 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8856","n/e","6265","269","n/e","n/e","n/e","n/e","1408"
"Sweden (SE)","16.07.2015 16:00 - 16.07.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8614","n/e","6261","268","n/e","n/e","n/e","n/e","1469"
"Sweden (SE)","16.07.2015 17:00 - 16.07.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8583","n/e","6260","267","n/e","n/e","n/e","n/e","1536"
"Sweden (SE)","16.07.2015 18:00 - 16.07.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8583","n/e","6260","260","n/e","n/e","n/e","n/e","1589"
"Sweden (SE)","16.07.2015 19:00 - 16.07.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8544","n/e","6258","261","n/e","n/e","n/e","n/e","1619"
"Sweden (SE)","16.07.2015 20:00 - 16.07.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8572","n/e","6260","260","n/e","n/e","n/e","n/e","1592"
"Sweden (SE)","16.07.2015 21:00 - 16.07.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8401","n/e","6262","260","n/e","n/e","n/e","n/e","1704"
"Sweden (SE)","16.07.2015 22:00 - 16.07.2015 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8181","n/e","6263","260","n/e","n/e","n/e","n/e","1950"
"Sweden (SE)","16.07.2015 23:00 - 17.07.2015 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7919","n/e","6237","260","n/e","n/e","n/e","n/e","2054"
"Sweden (SE)","17.07.2015 00:00 - 17.07.2015 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7246","n/e","6023","260","n/e","n/e","n/e","n/e","2159"
"Sweden (SE)","17.07.2015 01:00 - 17.07.2015 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6971","n/e","5883","254","n/e","n/e","n/e","n/e","2261"
"Sweden (SE)","17.07.2015 02:00 - 17.07.2015 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6860","n/e","5872","254","n/e","n/e","n/e","n/e","2290"
"Sweden (SE)","17.07.2015 03:00 - 17.07.2015 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6725","n/e","5869","254","n/e","n/e","n/e","n/e","2265"
"Sweden (SE)","17.07.2015 04:00 - 17.07.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6725","n/e","5868","254","n/e","n/e","n/e","n/e","2200"
"Sweden (SE)","17.07.2015 05:00 - 17.07.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7097","n/e","5865","236","n/e","n/e","n/e","n/e","2069"
"Sweden (SE)","17.07.2015 06:00 - 17.07.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8130","n/e","5867","237","n/e","n/e","n/e","n/e","1767"
"Sweden (SE)","17.07.2015 07:00 - 17.07.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8717","n/e","5867","250","n/e","n/e","n/e","n/e","1491"
"Sweden (SE)","17.07.2015 08:00 - 17.07.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9173","n/e","5869","247","n/e","n/e","n/e","n/e","1313"
"Sweden (SE)","17.07.2015 09:00 - 17.07.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9285","n/e","5869","255","n/e","n/e","n/e","n/e","1041"
"Sweden (SE)","17.07.2015 10:00 - 17.07.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9286","n/e","5870","258","n/e","n/e","n/e","n/e","829"
"Sweden (SE)","17.07.2015 11:00 - 17.07.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9284","n/e","5868","259","n/e","n/e","n/e","n/e","686"
"Sweden (SE)","17.07.2015 12:00 - 17.07.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9257","n/e","5868","259","n/e","n/e","n/e","n/e","557"
"Sweden (SE)","17.07.2015 13:00 - 17.07.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9130","n/e","5867","259","n/e","n/e","n/e","n/e","404"
"Sweden (SE)","17.07.2015 14:00 - 17.07.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9104","n/e","5864","259","n/e","n/e","n/e","n/e","327"
"Sweden (SE)","17.07.2015 15:00 - 17.07.2015 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8774","n/e","5854","257","n/e","n/e","n/e","n/e","327"
"Sweden (SE)","17.07.2015 16:00 - 17.07.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8666","n/e","5842","255","n/e","n/e","n/e","n/e","314"
"Sweden (SE)","17.07.2015 17:00 - 17.07.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8645","n/e","5843","252","n/e","n/e","n/e","n/e","305"
"Sweden (SE)","17.07.2015 18:00 - 17.07.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8634","n/e","5844","244","n/e","n/e","n/e","n/e","307"
"Sweden (SE)","17.07.2015 19:00 - 17.07.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8323","n/e","5843","243","n/e","n/e","n/e","n/e","340"
"Sweden (SE)","17.07.2015 20:00 - 17.07.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8188","n/e","5844","244","n/e","n/e","n/e","n/e","420"
"Sweden (SE)","17.07.2015 21:00 - 17.07.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7916","n/e","5847","243","n/e","n/e","n/e","n/e","612"
"Sweden (SE)","17.07.2015 22:00 - 17.07.2015 23:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7805","n/e","5854","243","n/e","n/e","n/e","n/e","954"
"Sweden (SE)","17.07.2015 23:00 - 18.07.2015 00:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7507","n/e","5856","240","n/e","n/e","n/e","n/e","1162"
"Sweden (SE)","18.07.2015 00:00 - 18.07.2015 01:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6867","n/e","5678","232","n/e","n/e","n/e","n/e","1351"
"Sweden (SE)","18.07.2015 01:00 - 18.07.2015 02:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6462","n/e","5658","232","n/e","n/e","n/e","n/e","1463"
"Sweden (SE)","18.07.2015 02:00 - 18.07.2015 03:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6448","n/e","5662","232","n/e","n/e","n/e","n/e","1617"
"Sweden (SE)","18.07.2015 03:00 - 18.07.2015 04:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6370","n/e","5662","232","n/e","n/e","n/e","n/e","1698"
"Sweden (SE)","18.07.2015 04:00 - 18.07.2015 05:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6317","n/e","5662","232","n/e","n/e","n/e","n/e","1830"
"Sweden (SE)","18.07.2015 05:00 - 18.07.2015 06:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6351","n/e","5658","231","n/e","n/e","n/e","n/e","1886"
"Sweden (SE)","18.07.2015 06:00 - 18.07.2015 07:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6685","n/e","5656","232","n/e","n/e","n/e","n/e","1832"
"Sweden (SE)","18.07.2015 07:00 - 18.07.2015 08:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7063","n/e","5654","233","n/e","n/e","n/e","n/e","1731"
"Sweden (SE)","18.07.2015 08:00 - 18.07.2015 09:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7862","n/e","5655","235","n/e","n/e","n/e","n/e","1789"
"Sweden (SE)","18.07.2015 09:00 - 18.07.2015 10:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8160","n/e","5654","237","n/e","n/e","n/e","n/e","1921"
"Sweden (SE)","18.07.2015 10:00 - 18.07.2015 11:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8184","n/e","5652","239","n/e","n/e","n/e","n/e","2077"
"Sweden (SE)","18.07.2015 11:00 - 18.07.2015 12:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","8063","n/e","5654","240","n/e","n/e","n/e","n/e","2251"
"Sweden (SE)","18.07.2015 12:00 - 18.07.2015 13:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7782","n/e","5649","240","n/e","n/e","n/e","n/e","2391"
"Sweden (SE)","18.07.2015 13:00 - 18.07.2015 14:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7656","n/e","5647","240","n/e","n/e","n/e","n/e","2654"
"Sweden (SE)","18.07.2015 14:00 - 18.07.2015 15:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7316","n/e","5649","240","n/e","n/e","n/e","n/e","2887"
"Sweden (SE)","18.07.2015 15:00 - 18.07.2015 16:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6984","n/e","5651","239","n/e","n/e","n/e","n/e","3060"
"Sweden (SE)","18.07.2015 16:00 - 18.07.2015 17:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7024","n/e","5652","237","n/e","n/e","n/e","n/e","3114"
"Sweden (SE)","18.07.2015 17:00 - 18.07.2015 18:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7346","n/e","5652","236","n/e","n/e","n/e","n/e","3111"
"Sweden (SE)","18.07.2015 18:00 - 18.07.2015 19:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7331","n/e","5649","234","n/e","n/e","n/e","n/e","2918"
"Sweden (SE)","18.07.2015 19:00 - 18.07.2015 20:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7318","n/e","5650","233","n/e","n/e","n/e","n/e","2838"
"Sweden (SE)","18.07.2015 20:00 - 18.07.2015 21:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7315","n/e","5652","232","n/e","n/e","n/e","n/e","2746"
"Sweden (SE)","18.07.2015 21:00 - 18.07.2015 22:00 (CET)","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","7235","n/e","5653","232","n/e","n/e","n/e","n/e","2639"
